episode,total_reward,steps,success,crashes,avg_reward_per_step,epsilon_end
791,-18.50007595628347,118,0,1,-0.1567803047142667,0.04953625663766238
792,-31.069380583028153,1,0,1,-31.069380583028153,0.04953625663766238
793,-30.784998046884603,1,0,1,-30.784998046884603,0.04953625663766238
794,-26.691709797439906,190,0,1,-0.14048268314442056,0.04953625663766238
795,-30.867912762789157,1,0,1,-30.867912762789157,0.04953625663766238
796,-30.808617184235235,1,0,1,-30.808617184235235,0.04953625663766238
797,-25.019822815160637,201,0,1,-0.12447673042368476,0.04953625663766238
798,-30.82115638264495,1,0,1,-30.82115638264495,0.04953625663766238
799,-30.80655895265385,1,0,1,-30.80655895265385,0.04953625663766238
800,-5.38764223779123,33,0,1,-0.16326188599367364,0.04953625663766238
801,-30.901023171729566,1,0,1,-30.901023171729566,0.04953625663766238
802,-30.8210234222046,1,0,1,-30.8210234222046,0.04953625663766238
803,-30.804023698981652,1,0,1,-30.804023698981652,0.04953625663766238
804,-17.980117751579588,161,0,1,-0.1116777500098111,0.04953625663766238
805,-31.05143857921629,1,0,1,-31.05143857921629,0.04953625663766238
806,-30.831392042438253,1,0,1,-30.831392042438253,0.04953625663766238
807,-20.8797841933195,183,0,1,-0.11409718138425957,0.04953625663766238
808,-30.85863739326423,1,0,1,-30.85863739326423,0.04953625663766238
809,-30.824683989317343,1,0,1,-30.824683989317343,0.04953625663766238
810,-21.045925364380473,218,0,1,-0.09654094203844253,0.04953625663766238
811,-30.83965890674271,1,0,1,-30.83965890674271,0.04953625663766238
812,-30.837130615692487,1,0,1,-30.837130615692487,0.04953625663766238
813,-17.612099503848647,142,0,1,-0.12402886974541301,0.04953625663766238
814,-30.811229390802893,1,0,1,-30.811229390802893,0.04953625663766238
815,-30.814855261042126,1,0,1,-30.814855261042126,0.04953625663766238
816,-33.001286890626375,129,0,1,-0.25582392938470055,0.04953625663766238
817,-30.843610814892735,1,0,1,-30.843610814892735,0.04953625663766238
818,-30.968478695439824,1,0,1,-30.968478695439824,0.04953625663766238
819,-59.87114920592022,371,0,1,-0.16137776066285772,0.04953625663766238
820,-30.86457218281815,1,0,1,-30.86457218281815,0.04953625663766238
821,-30.828724099161054,1,0,1,-30.828724099161054,0.04953625663766238
822,-37.75918285071456,198,0,1,-0.19070294369047758,0.04953625663766238
823,-30.82589400205119,1,0,1,-30.82589400205119,0.04953625663766238
824,-30.815183784093424,1,0,1,-30.815183784093424,0.04953625663766238
825,-19.02827525119806,152,0,1,-0.12518602138946092,0.04953625663766238
826,-30.980862820858267,1,0,1,-30.980862820858267,0.04953625663766238
827,-30.911006097303694,1,0,1,-30.911006097303694,0.04953625663766238
828,-30.874002278044863,1,0,1,-30.874002278044863,0.04953625663766238
829,-10.014308967119515,69,0,1,-0.1451349125669495,0.04953625663766238
830,-30.83896967786906,1,0,1,-30.83896967786906,0.04953625663766238
831,-30.816337950044222,1,0,1,-30.816337950044222,0.04953625663766238
832,-31.839031188747384,253,0,1,-0.1258459730780529,0.04953625663766238
833,-30.841992620388734,1,0,1,-30.841992620388734,0.04953625663766238
834,-30.831746713812027,1,0,1,-30.831746713812027,0.04953625663766238
835,-46.132319824839904,243,0,1,-0.1898449375507815,0.04953625663766238
836,-30.819318024882616,1,0,1,-30.819318024882616,0.04953625663766238
837,-30.898215749516964,1,0,1,-30.898215749516964,0.04953625663766238
838,-53.979340012987976,353,0,1,-0.1529159773739036,0.04953625663766238
839,-30.973578672292398,1,0,1,-30.973578672292398,0.04953625663766238
840,-30.809258771903444,1,0,1,-30.809258771903444,0.04953625663766238
841,-49.621189197229754,300,0,1,-0.16540396399076585,0.04953625663766238
842,-30.99919100538444,1,0,1,-30.99919100538444,0.04953625663766238
843,-30.821301714481365,1,0,1,-30.821301714481365,0.04953625663766238
844,-16.39322301367126,126,0,1,-0.13010494455294652,0.04953625663766238
845,-30.9637552334771,1,0,1,-30.9637552334771,0.04953625663766238
846,-30.829937709313395,1,0,1,-30.829937709313395,0.04953625663766238
847,-27.889753642734842,213,0,1,-0.13093781052927156,0.04953625663766238
848,-30.877055588584795,1,0,1,-30.877055588584795,0.04953625663766238
849,-30.897739414290747,1,0,1,-30.897739414290747,0.04953625663766238
850,-37.50476912960247,255,0,1,-0.14707752599844107,0.04953625663766238
851,-30.84219480323008,1,0,1,-30.84219480323008,0.04953625663766238
852,-30.82975814458491,1,0,1,-30.82975814458491,0.04953625663766238
853,-20.662828553389744,159,0,1,-0.12995489656219963,0.04953625663766238
854,-31.025377069707975,1,0,1,-31.025377069707975,0.04953625663766238
855,-30.80029820231797,1,0,1,-30.80029820231797,0.04953625663766238
856,-57.88437755146833,317,0,1,-0.1826005600992692,0.04953625663766238
857,-32.04170154479644,1,0,1,-32.04170154479644,0.04953625663766238
858,-30.807275257246847,1,0,1,-30.807275257246847,0.04953625663766238
859,-18.35626781800049,119,0,1,-0.15425435141176883,0.04953625663766238
860,-31.281219534318787,1,0,1,-31.281219534318787,0.04953625663766238
861,-30.774083546870635,1,0,1,-30.774083546870635,0.04953625663766238
862,-69.23652504836541,272,0,1,-0.25454604797193164,0.04953625663766238
863,-30.989656402254493,1,0,1,-30.989656402254493,0.04953625663766238
864,-30.83810629412993,1,0,1,-30.83810629412993,0.04953625663766238
865,-27.896933214179057,170,0,1,-0.16409960714222974,0.04953625663766238
866,-30.82003225275379,1,0,1,-30.82003225275379,0.04953625663766238
867,-30.8074114197055,1,0,1,-30.8074114197055,0.04953625663766238
868,-22.434753637552653,116,0,1,-0.19340304859959184,0.04953625663766238
869,-30.823566948980524,1,0,1,-30.823566948980524,0.04953625663766238
870,-30.814991772587792,1,0,1,-30.814991772587792,0.04953625663766238
871,-24.59022508174126,247,0,1,-0.0995555671325557,0.04953625663766238
872,-31.194726706011153,1,0,1,-31.194726706011153,0.04953625663766238
873,-30.81249318745306,1,0,1,-30.81249318745306,0.04953625663766238
874,-69.56019192086298,435,0,1,-0.15990848717439765,0.04953625663766238
875,-30.963514002246995,1,0,1,-30.963514002246995,0.04953625663766238
876,-30.829666980828527,1,0,1,-30.829666980828527,0.04953625663766238
877,-36.60813792049307,357,0,1,-0.10254380369886014,0.04953625663766238
878,-30.861148683345018,1,0,1,-30.861148683345018,0.04953625663766238
879,-30.83907859796653,1,0,1,-30.83907859796653,0.04953625663766238
880,-42.32044576508599,332,0,1,-0.12747122218399395,0.04953625663766238
881,-30.86708596246208,1,0,1,-30.86708596246208,0.04953625663766238
882,-30.837524093928604,1,0,1,-30.837524093928604,0.04953625663766238
883,-54.08870608913246,454,0,1,-0.11913811913905828,0.04953625663766238
884,-30.84585257513156,1,0,1,-30.84585257513156,0.04953625663766238
885,-30.815112251979777,1,0,1,-30.815112251979777,0.04953625663766238
886,-22.443595177295506,188,0,1,-0.11938082541114631,0.04953625663766238
887,-30.88689100524999,1,0,1,-30.88689100524999,0.04953625663766238
888,-30.83104416701973,1,0,1,-30.83104416701973,0.04953625663766238
889,-32.38523255527622,169,0,1,-0.19162859500163443,0.04953625663766238
890,-30.670886421774746,1,0,1,-30.670886421774746,0.04953625663766238
891,-30.80517153190654,1,0,1,-30.80517153190654,0.04953625663766238
892,-45.04205366552276,95,0,1,-0.47412688068971326,0.04953625663766238
893,-32.363372122372105,1,0,1,-32.363372122372105,0.04953625663766238
894,-30.652514262722534,1,0,1,-30.652514262722534,0.04953625663766238
895,-30.749456166347382,1,0,1,-30.749456166347382,0.04953625663766238
896,-44.556778321058175,203,0,1,-0.21949151882294668,0.04953625663766238
897,-30.824265364554204,1,0,1,-30.824265364554204,0.04953625663766238
898,-30.819411153487295,1,0,1,-30.819411153487295,0.04953625663766238
899,-28.932137215471876,179,0,1,-0.1616320514830831,0.04953625663766238
900,-30.81608694094774,1,0,1,-30.81608694094774,0.04953625663766238
901,-30.816550542424004,1,0,1,-30.816550542424004,0.04953625663766238
902,-35.36453840823439,217,0,1,-0.16297022307942113,0.04953625663766238
903,-30.813615660700965,1,0,1,-30.813615660700965,0.04953625663766238
904,-30.810052101723386,1,0,1,-30.810052101723386,0.04953625663766238
905,-23.07313044870503,129,0,1,-0.1788614763465506,0.04953625663766238
906,-30.927103680244365,1,0,1,-30.927103680244365,0.04953625663766238
907,-30.81006278242287,1,0,1,-30.81006278242287,0.04953625663766238
908,-29.510517220536364,172,0,1,-0.17157277453800213,0.04953625663766238
909,-30.833058136556584,1,0,1,-30.833058136556584,0.04953625663766238
910,-30.815021718750643,1,0,1,-30.815021718750643,0.04953625663766238
911,-16.801801947956847,78,0,1,-0.21540771728149805,0.04953625663766238
912,-30.921578706475092,1,0,1,-30.921578706475092,0.04953625663766238
913,-30.82636503358205,1,0,1,-30.82636503358205,0.04953625663766238
914,-72.78560722455549,366,0,1,-0.19886777930206417,0.04953625663766238
915,-30.87549831779069,1,0,1,-30.87549831779069,0.04953625663766238
916,-30.81778292552038,1,0,1,-30.81778292552038,0.04953625663766238
917,-35.61913939116557,302,0,1,-0.11794417016942241,0.04953625663766238
918,-30.886499971744918,1,0,1,-30.886499971744918,0.04953625663766238
919,-30.9232686433189,1,0,1,-30.9232686433189,0.04953625663766238
920,-14.586171267588547,102,0,1,-0.14300167909400535,0.04953625663766238
921,-31.022526852667273,1,0,1,-31.022526852667273,0.04953625663766238
922,-30.79184236508129,1,0,1,-30.79184236508129,0.04953625663766238
923,-43.574992206101705,320,0,1,-0.13617185064406784,0.04953625663766238
924,-30.832336712668827,1,0,1,-30.832336712668827,0.04953625663766238
925,-30.9203002447656,1,0,1,-30.9203002447656,0.04953625663766238
926,-24.28915793918295,164,0,1,-0.14810462158038384,0.04953625663766238
927,-30.871140343724903,1,0,1,-30.871140343724903,0.04953625663766238
928,-30.81631056836933,1,0,1,-30.81631056836933,0.04953625663766238
929,-26.588973080127143,201,0,1,-0.13228344815983653,0.04953625663766238
930,-30.83413587144976,1,0,1,-30.83413587144976,0.04953625663766238
931,-30.917201583051746,1,0,1,-30.917201583051746,0.04953625663766238
932,-32.688041719865666,149,0,1,-0.2193828303346689,0.04953625663766238
933,-30.816949588952184,1,0,1,-30.816949588952184,0.04953625663766238
934,-30.83930134432574,1,0,1,-30.83930134432574,0.04953625663766238
935,-76.50985456295564,359,0,1,-0.21311937204165915,0.04953625663766238
936,-31.016801212485056,1,0,1,-31.016801212485056,0.04953625663766238
937,-30.821951933768897,1,0,1,-30.821951933768897,0.04953625663766238
938,-27.603615766263417,206,0,1,-0.1339981347876865,0.04953625663766238
939,-31.11598453209534,1,0,1,-31.11598453209534,0.04953625663766238
940,-30.852675488451894,1,0,1,-30.852675488451894,0.04953625663766238
941,-29.837341413738724,211,0,1,-0.14140920101297974,0.04953625663766238
942,-31.015713554463265,1,0,1,-31.015713554463265,0.04953625663766238
943,-30.829318094306622,1,0,1,-30.829318094306622,0.04953625663766238
944,-36.39601439343977,145,0,1,-0.251006995816826,0.04953625663766238
945,-31.017233515698017,1,0,1,-31.017233515698017,0.04953625663766238
946,-30.810570455423417,1,0,1,-30.810570455423417,0.04953625663766238
947,-30.87325622803121,123,0,1,-0.2510020831547253,0.04953625663766238
948,-30.817584895959918,1,0,1,-30.817584895959918,0.04953625663766238
949,-30.92683046119247,1,0,1,-30.92683046119247,0.04953625663766238
950,-32.92940494199543,368,0,1,-0.0894820786467267,0.04953625663766238
951,-30.89016716399371,1,0,1,-30.89016716399371,0.04953625663766238
952,-30.92212098401235,1,0,1,-30.92212098401235,0.04953625663766238
953,-16.08409026212155,112,0,1,-0.1436079487689424,0.04953625663766238
954,-30.896320955121105,1,0,1,-30.896320955121105,0.04953625663766238
955,-30.828615636006614,1,0,1,-30.828615636006614,0.04953625663766238
956,-32.51708197514388,210,0,1,-0.15484324750068515,0.04953625663766238
957,-30.835703202708004,1,0,1,-30.835703202708004,0.04953625663766238
958,-30.901617321222744,1,0,1,-30.901617321222744,0.04953625663766238
959,-19.774448617242147,136,0,1,-0.14540035747972166,0.04953625663766238
960,-30.879998857789847,1,0,1,-30.879998857789847,0.04953625663766238
961,-30.900780971938023,1,0,1,-30.900780971938023,0.04953625663766238
962,-35.6328519913619,321,0,1,-0.11100576944349502,0.04953625663766238
963,-30.824894656361796,1,0,1,-30.824894656361796,0.04953625663766238
964,-30.804161300729618,1,0,1,-30.804161300729618,0.04953625663766238
965,-72.69721038725203,403,0,1,-0.18039010021650628,0.04953625663766238
966,-30.912326148068068,1,0,1,-30.912326148068068,0.04953625663766238
967,-30.851208651609785,1,0,1,-30.851208651609785,0.04953625663766238
968,-31.686680266737604,204,0,1,-0.15532686405263532,0.04953625663766238
969,-30.823122546585004,1,0,1,-30.823122546585004,0.04953625663766238
970,-30.811302683948487,1,0,1,-30.811302683948487,0.04953625663766238
971,-32.9949073903321,344,0,1,-0.09591542846026774,0.04953625663766238
972,-30.831238982997935,1,0,1,-30.831238982997935,0.04953625663766238
973,-30.827517854874685,1,0,1,-30.827517854874685,0.04953625663766238
974,-34.4364296279511,142,0,1,-0.24251006780247253,0.04953625663766238
975,-31.947758777946728,1,0,1,-31.947758777946728,0.04953625663766238
976,-31.723996992827182,1,0,1,-31.723996992827182,0.04953625663766238
977,-44.95166317193852,434,0,1,-0.1035752607648353,0.04953625663766238
978,-31.05016091876722,1,0,1,-31.05016091876722,0.04953625663766238
979,-30.798632222175694,1,0,1,-30.798632222175694,0.04953625663766238
980,-16.99056458196506,106,0,1,-0.16028834511287793,0.04953625663766238
981,-30.827853971373415,1,0,1,-30.827853971373415,0.04953625663766238
982,-30.812745214308688,1,0,1,-30.812745214308688,0.04953625663766238
983,-14.190782893481412,87,0,1,-0.16311244705151048,0.04953625663766238
984,-30.844591777764233,1,0,1,-30.844591777764233,0.04953625663766238
985,-30.815180552852926,1,0,1,-30.815180552852926,0.04953625663766238
986,-27.52831707335615,284,0,1,-0.09693069392026812,0.04953625663766238
987,-30.88370923203393,1,0,1,-30.88370923203393,0.04953625663766238
988,-30.777089304044917,1,0,1,-30.777089304044917,0.04953625663766238
989,-14.061775813983516,178,0,1,-0.07899874052799728,0.04953625663766238
990,-30.81171986974087,1,0,1,-30.81171986974087,0.04953625663766238
991,-30.918842975481773,1,0,1,-30.918842975481773,0.04953625663766238
992,-32.299167167096634,309,0,1,-0.10452804908445512,0.04953625663766238
993,-30.83460085269356,1,0,1,-30.83460085269356,0.04953625663766238
994,-30.69962794788714,1,0,1,-30.69962794788714,0.04953625663766238
995,-30.678885993610823,1,0,1,-30.678885993610823,0.04953625663766238
996,-10.366615378620011,73,0,1,-0.14200842984410975,0.04953625663766238
997,-30.82040224452389,1,0,1,-30.82040224452389,0.04953625663766238
998,-30.907679447373667,1,0,1,-30.907679447373667,0.04953625663766238
999,-51.333262452313534,321,0,1,-0.15991670545892067,0.04953625663766238
1000,-30.835613184699618,1,0,1,-30.835613184699618,0.04953625663766238
1001,-30.895607685287413,1,0,1,-30.895607685287413,0.04953625663766238
1002,-29.274296350007717,168,0,1,-0.17425176398814118,0.04953625663766238
1003,-31.03027776727495,1,0,1,-31.03027776727495,0.04953625663766238
1004,-30.91450608283266,1,0,1,-30.91450608283266,0.04953625663766238
1005,-21.559213706455946,101,0,1,-0.21345756145005887,0.04953625663766238
1006,-30.87791754642121,1,0,1,-30.87791754642121,0.04953625663766238
1007,-30.912774316761674,1,0,1,-30.912774316761674,0.04953625663766238
1008,-41.832785272728245,210,0,1,-0.19920373939394403,0.04953625663766238
1009,-30.941459335872967,1,0,1,-30.941459335872967,0.04953625663766238
1010,-30.910860855802767,1,0,1,-30.910860855802767,0.04953625663766238
1011,-20.970615601377293,114,0,1,-0.18395276843313416,0.04953625663766238
1012,-30.810382421636355,1,0,1,-30.810382421636355,0.04953625663766238
1013,-30.8150665610212,1,0,1,-30.8150665610212,0.04953625663766238
1014,-20.511660341714347,163,0,1,-0.1258384070043825,0.04953625663766238
1015,-30.837414721418586,1,0,1,-30.837414721418586,0.04953625663766238
1016,-30.91927420041992,1,0,1,-30.91927420041992,0.04953625663766238
1017,-15.307728012423967,92,0,1,-0.16638834796113008,0.04953625663766238
1018,-30.815485040714137,1,0,1,-30.815485040714137,0.04953625663766238
1019,-30.81619599293542,1,0,1,-30.81619599293542,0.04953625663766238
1020,-20.310706641438088,308,0,1,-0.06594385273194184,0.04953625663766238
1021,-30.837067322478973,1,0,1,-30.837067322478973,0.04953625663766238
1022,-30.816264043465353,1,0,1,-30.816264043465353,0.04953625663766238
1023,-20.351398613167245,131,0,1,-0.15535418788677285,0.04953625663766238
1024,-30.82035874192437,1,0,1,-30.82035874192437,0.04953625663766238
1025,-30.849102468304782,1,0,1,-30.849102468304782,0.04953625663766238
1026,-10.227229110560678,91,0,1,-0.11238713308308437,0.04953625663766238
1027,-30.867014627149747,1,0,1,-30.867014627149747,0.04953625663766238
1028,-30.915387524853436,1,0,1,-30.915387524853436,0.04953625663766238
1029,-19.349717465146476,97,0,1,-0.19948162335202552,0.04953625663766238
1030,-30.850961986713497,1,0,1,-30.850961986713497,0.04953625663766238
1031,-30.826820600152,1,0,1,-30.826820600152,0.04953625663766238
1032,-24.074482904412577,153,0,1,-0.15734956146674886,0.04953625663766238
1033,-30.869330732972248,1,0,1,-30.869330732972248,0.04953625663766238
1034,-30.810085688683476,1,0,1,-30.810085688683476,0.04953625663766238
1035,-46.719934585075734,278,0,1,-0.16805731865135157,0.04953625663766238
1036,-31.013983689126647,1,0,1,-31.013983689126647,0.04953625663766238
1037,-30.74278647927366,1,0,1,-30.74278647927366,0.04953625663766238
1038,-12.896394732180571,70,0,1,-0.18423421045972244,0.04953625663766238
1039,-30.835110187580774,1,0,1,-30.835110187580774,0.04953625663766238
1040,-30.823612819657026,1,0,1,-30.823612819657026,0.04953625663766238
1041,-25.480195509993408,129,0,1,-0.1975208954263055,0.04953625663766238
1042,-31.06792103264621,1,0,1,-31.06792103264621,0.04953625663766238
1043,-30.81740102454249,1,0,1,-30.81740102454249,0.04953625663766238
1044,-11.405892995216053,62,0,1,-0.18396601605187182,0.04953625663766238
1045,-30.86906360234738,1,0,1,-30.86906360234738,0.04953625663766238
1046,-30.82028322961653,1,0,1,-30.82028322961653,0.04953625663766238
1047,-21.308605752699016,162,0,1,-0.13153460341172232,0.04953625663766238
1048,-30.907753664956623,1,0,1,-30.907753664956623,0.04953625663766238
1049,-30.83234891726004,1,0,1,-30.83234891726004,0.04953625663766238
1050,-55.4455042502293,326,0,1,-0.1700782338964089,0.04953625663766238
1051,-30.843122245644356,1,0,1,-30.843122245644356,0.04953625663766238
1052,-30.825401992117428,1,0,1,-30.825401992117428,0.04953625663766238
1053,-33.08153641257453,320,0,1,-0.1033798012892954,0.04953625663766238
1054,-30.885074849030264,1,0,1,-30.885074849030264,0.04953625663766238
1055,-30.823078665454574,1,0,1,-30.823078665454574,0.04953625663766238
1056,-41.695252746510505,233,0,1,-0.17894958260304938,0.04953625663766238
1057,-30.95012978054549,1,0,1,-30.95012978054549,0.04953625663766238
1058,-30.881090915979716,1,0,1,-30.881090915979716,0.04953625663766238
1059,-23.429222890571893,89,0,1,-0.2632496953996842,0.04953625663766238
1060,-30.94644531363922,1,0,1,-30.94644531363922,0.04953625663766238
1061,-30.67555656133621,1,0,1,-30.67555656133621,0.04953625663766238
1062,-26.154131015426806,270,0,1,-0.09686715190898817,0.04953625663766238
1063,-30.94276447116323,1,0,1,-30.94276447116323,0.04953625663766238
1064,-30.834343694026217,1,0,1,-30.834343694026217,0.04953625663766238
1065,-19.906443509816132,96,0,1,-0.2073587865605847,0.04953625663766238
1066,-30.972067751142248,1,0,1,-30.972067751142248,0.04953625663766238
1067,-30.810481515290746,1,0,1,-30.810481515290746,0.04953625663766238
1068,-95.91112163850957,459,0,1,-0.20895669202289666,0.04953625663766238
1069,-30.81452772352555,1,0,1,-30.81452772352555,0.04953625663766238
1070,-30.909563310394528,1,0,1,-30.909563310394528,0.04953625663766238
1071,-18.31956361398819,123,0,1,-0.14893954157713976,0.04953625663766238
1072,-30.874969953374766,1,0,1,-30.874969953374766,0.04953625663766238
1073,-30.810122192275717,1,0,1,-30.810122192275717,0.04953625663766238
1074,-30.81007136448277,1,0,1,-30.81007136448277,0.04953625663766238
1075,-63.66856852068016,475,0,1,-0.13403909162248454,0.04953625663766238
1076,-30.87570117946675,1,0,1,-30.87570117946675,0.04953625663766238
1077,-30.82089717555556,1,0,1,-30.82089717555556,0.04953625663766238
1078,-30.55954312942148,119,0,1,-0.25680288344051666,0.04953625663766238
1079,-30.830032061944483,1,0,1,-30.830032061944483,0.04953625663766238
1080,-30.827676967157394,1,0,1,-30.827676967157394,0.04953625663766238
1081,-10.430823905450815,64,0,1,-0.16298162352266898,0.04953625663766238
1082,-30.877202175938116,1,0,1,-30.877202175938116,0.04953625663766238
1083,-30.834442948172875,1,0,1,-30.834442948172875,0.04953625663766238
1084,-21.255593382216354,167,0,1,-0.1272790022887207,0.04953625663766238
1085,-30.86384080452592,1,0,1,-30.86384080452592,0.04953625663766238
1086,-30.834801317600792,1,0,1,-30.834801317600792,0.04953625663766238
1087,-17.42453643669934,183,0,1,-0.09521604610218219,0.04953625663766238
1088,-30.830947131252568,1,0,1,-30.830947131252568,0.04953625663766238
1089,-30.816095864064067,1,0,1,-30.816095864064067,0.04953625663766238
1090,-28.874140601439144,216,0,1,-0.13367657685851456,0.04953625663766238
1091,-30.826509240538915,1,0,1,-30.826509240538915,0.04953625663766238
1092,-30.8154880162814,1,0,1,-30.8154880162814,0.04953625663766238
1093,-18.128819163818612,164,0,1,-0.11054158026718666,0.04953625663766238
1094,-30.961350058659995,1,0,1,-30.961350058659995,0.04953625663766238
1095,-30.829616111019305,1,0,1,-30.829616111019305,0.04953625663766238
1096,-13.296293586455995,57,0,1,-0.2332683085343157,0.04953625663766238
1097,-30.91001796121602,1,0,1,-30.91001796121602,0.04953625663766238
1098,-30.819424206961237,1,0,1,-30.819424206961237,0.04953625663766238
1099,-17.24255482243137,97,0,1,-0.17775829713846772,0.04953625663766238
1100,-30.882987713455027,1,0,1,-30.882987713455027,0.04953625663766238
1101,-30.834337596862106,1,0,1,-30.834337596862106,0.04953625663766238
1102,-11.369436406183478,67,0,1,-0.16969308068930564,0.04953625663766238
1103,-30.848991175509838,1,0,1,-30.848991175509838,0.04953625663766238
1104,-30.830220076090942,1,0,1,-30.830220076090942,0.04953625663766238
1105,-30.56905146389206,215,0,1,-0.14218163471577702,0.04953625663766238
1106,-30.849086971230435,1,0,1,-30.849086971230435,0.04953625663766238
1107,-30.810531724614002,1,0,1,-30.810531724614002,0.04953625663766238
1108,-11.341983337932817,72,0,1,-0.15752754636017802,0.04953625663766238
1109,-30.825861986991633,1,0,1,-30.825861986991633,0.04953625663766238
1110,-30.812556980483258,1,0,1,-30.812556980483258,0.04953625663766238
1111,-71.65881154770626,379,0,1,-0.18907338139236482,0.04953625663766238
1112,-31.04478055695834,1,0,1,-31.04478055695834,0.04953625663766238
1113,-30.824893555150982,1,0,1,-30.824893555150982,0.04953625663766238
1114,-23.00792215216108,180,0,1,-0.12782178973422822,0.04953625663766238
1115,-30.855188203343484,1,0,1,-30.855188203343484,0.04953625663766238
1116,-30.818324391689938,1,0,1,-30.818324391689938,0.04953625663766238
1117,-10.228457627967092,44,0,1,-0.2324649460901612,0.04953625663766238
1118,-30.80997553393559,1,0,1,-30.80997553393559,0.04953625663766238
1119,-30.920945583801565,1,0,1,-30.920945583801565,0.04953625663766238
1120,-27.80691557878584,174,0,1,-0.1598098596481945,0.04953625663766238
1121,-30.857764484671723,1,0,1,-30.857764484671723,0.04953625663766238
1122,-30.812625030022108,1,0,1,-30.812625030022108,0.04953625663766238
1123,-29.836875299757455,167,0,1,-0.17866392395064346,0.04953625663766238
1124,-31.105323818853886,1,0,1,-31.105323818853886,0.04953625663766238
1125,-30.82064889657657,1,0,1,-30.82064889657657,0.04953625663766238
1126,-22.192568084387723,211,0,1,-0.10517804779330675,0.04953625663766238
1127,-30.865656613600336,1,0,1,-30.865656613600336,0.04953625663766238
1128,-30.821434498452177,1,0,1,-30.821434498452177,0.04953625663766238
1129,-17.93410252854934,165,0,1,-0.10869153047605659,0.04953625663766238
1130,-30.861047792201525,1,0,1,-30.861047792201525,0.04953625663766238
1131,-30.81007034235938,1,0,1,-30.81007034235938,0.04953625663766238
1132,-12.733863624061453,65,0,1,-0.19590559421633005,0.04953625663766238
1133,-30.856234809800554,1,0,1,-30.856234809800554,0.04953625663766238
1134,-30.792358376434894,1,0,1,-30.792358376434894,0.04953625663766238
1135,-40.932237483227034,348,0,1,-0.1176213720782386,0.04953625663766238
1136,-30.86790685722322,1,0,1,-30.86790685722322,0.04953625663766238
1137,-30.824524642248285,1,0,1,-30.824524642248285,0.04953625663766238
1138,-24.554350094712664,119,0,1,-0.20633907642615684,0.04953625663766238
1139,-30.93476073846426,1,0,1,-30.93476073846426,0.04953625663766238
1140,-30.704832648893724,1,0,1,-30.704832648893724,0.04953625663766238
1141,-30.063074059263485,152,0,1,-0.1977833819688387,0.04953625663766238
1142,-31.0120607754557,1,0,1,-31.0120607754557,0.04953625663766238
1143,-41.04519551176158,326,0,1,-0.12590550770479011,0.04953625663766238
1144,-30.964067721968046,1,0,1,-30.964067721968046,0.04953625663766238
1145,-30.81684388295876,1,0,1,-30.81684388295876,0.04953625663766238
1146,-36.27502816759837,208,0,1,-0.17439917388268447,0.04953625663766238
1147,-30.882992659544133,1,0,1,-30.882992659544133,0.04953625663766238
1148,-30.81979563856293,1,0,1,-30.81979563856293,0.04953625663766238
1149,-16.945129437192143,99,0,1,-0.17116292360800145,0.04953625663766238
1150,-30.84391632987259,1,0,1,-30.84391632987259,0.04953625663766238
1151,-30.84035876608351,1,0,1,-30.84035876608351,0.04953625663766238
1152,-14.756279629600012,67,0,1,-0.22024297954626884,0.04953625663766238
1153,-30.85978388640351,1,0,1,-30.85978388640351,0.04953625663766238
1154,-30.821965809970642,1,0,1,-30.821965809970642,0.04953625663766238
1155,-74.61796308853278,444,0,1,-0.16805847542462338,0.04953625663766238
1156,-30.879449406124927,1,0,1,-30.879449406124927,0.04953625663766238
1157,-30.90652962572786,1,0,1,-30.90652962572786,0.04953625663766238
1158,-10.999459527490163,72,0,1,-0.15277027121514117,0.04953625663766238
1159,-31.102454784317413,1,0,1,-31.102454784317413,0.04953625663766238
1160,-30.78586945752715,1,0,1,-30.78586945752715,0.04953625663766238
1161,-38.298587050565594,296,0,1,-0.12938711841407297,0.04953625663766238
1162,-30.904634624038934,1,0,1,-30.904634624038934,0.04953625663766238
1163,-30.83483582883121,1,0,1,-30.83483582883121,0.04953625663766238
1164,-12.494590227797051,176,0,1,-0.07099198993066506,0.04953625663766238
1165,-30.8244362115012,1,0,1,-30.8244362115012,0.04953625663766238
1166,-30.82933957697616,1,0,1,-30.82933957697616,0.04953625663766238
1167,-43.44572658147972,370,0,1,-0.11742088265264788,0.04953625663766238
1168,-30.83300397697634,1,0,1,-30.83300397697634,0.04953625663766238
1169,-30.810469808286783,1,0,1,-30.810469808286783,0.04953625663766238
1170,-27.447083445264067,125,0,1,-0.21957666756211253,0.04953625663766238
1171,-30.827327365022697,1,0,1,-30.827327365022697,0.04953625663766238
1172,-30.81059192193066,1,0,1,-30.81059192193066,0.04953625663766238
1173,-21.56957186823802,318,0,1,-0.06782884235294975,0.04953625663766238
1174,-30.922786004667934,1,0,1,-30.922786004667934,0.04953625663766238
1175,-30.829416473869728,1,0,1,-30.829416473869728,0.04953625663766238
1176,-47.05194096882337,327,0,1,-0.1438897277334048,0.04953625663766238
1177,-30.866075811767615,1,0,1,-30.866075811767615,0.04953625663766238
1178,-30.91938675514904,1,0,1,-30.91938675514904,0.04953625663766238
1179,-29.78175557000131,262,0,1,-0.11367082278626454,0.04953625663766238
1180,-30.818741370282652,1,0,1,-30.818741370282652,0.04953625663766238
